CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
559,43,M,3,Unknown,Single,Less than $40K,Blue,34,6,2,2,8929.412232184206,810,8119.412232184206,0.0,1864,33,0.0,0.4003234713757403
560,38,F,3,Graduate,Divorced,$60K - $80K,Blue,37,4,3,5,25378.741193273847,901,24477.741193273847,0.08992569546616902,4126,57,0.0,0.4212087452130138
561,36,F,4,Graduate,Divorced,Less than $40K,Blue,33,1,1,6,5627.064131826895,0,5627.064131826895,1.4885414637067282,4957,55,1.5683516132958406,0.0
562,52,F,3,Uneducated,Single,$60K - $80K,Blue,28,2,3,5,19965.337503969182,0,19965.337503969182,0.1895523965330148,2293,42,0.8927042953396787,0.049676275912189795
563,46,F,2,Unknown,Married,Less than $40K,Blue,45,4,0,3,10312.085486689299,421,9891.085486689299,0.7477968947829514,3189,50,0.6829752578789123,0.0
564,54,F,1,High School,Married,Less than $40K,Blue,53,1,0,3,12911.891890030605,0,12911.891890030605,1.4116614482959413,1583,33,1.6963758354967071,0.15293509758113522
565,38,F,1,High School,Married,$60K - $80K,Blue,35,4,1,3,2966.1748469257127,410,2556.1748469257127,0.0,3074,55,0.6364317824940734,0.0
566,55,F,0,Graduate,Married,$60K - $80K,Blue,50,3,4,1,14179.134008918463,0,14179.134008918463,0.0,1522,35,0.8138296603517764,0.0
567,42,F,2,Graduate,Unknown,Less than $40K,Blue,29,2,4,2,25073.988542627478,1074,23999.988542627478,0.0,4179,57,1.1575750105344578,0.803798071149637
568,46,M,3,Graduate,Married,Less than $40K,Blue,24,3,4,2,16058.833001900708,69,15989.833001900708,2.465439673566405,2992,54,0.8925619297315206,0.0
569,47,M,1,High School,Married,Less than $40K,Blue,37,4,3,0,14522.652287427689,20,14502.652287427689,0.0,3296,45,1.5485671101004137,0.24363231313232922
570,64,F,5,High School,Married,$120K +,Blue,37,3,0,2,17418.694532016103,0,17418.694532016103,0.7321437892111248,4995,87,0.36041931186700993,0.23663000590587546
571,36,M,4,Unknown,Married,Less than $40K,Blue,28,4,1,2,11442.677998742458,734,10708.677998742458,0.0,1783,40,0.0,0.010655343281452595
572,38,M,4,High School,Single,Less than $40K,Blue,23,6,2,4,1438.3,1307,131.29999999999995,0.0,1813,72,0.0,0.0
573,46,F,3,Graduate,Single,Less than $40K,Blue,36,3,0,0,1438.3,1046,392.29999999999995,0.4412676495542872,758,10,0.0,0.25477614019706485
574,38,F,1,Graduate,Unknown,Less than $40K,Blue,45,4,4,4,12992.235123340597,0,12992.235123340597,3.397,5953,84,0.0,0.2749612078320546
575,50,F,5,Uneducated,Married,$40K - $60K,Blue,40,5,1,3,15164.026613718252,686,14478.026613718252,3.1629781213419372,5500,66,0.0,0.2648359398988852
576,37,M,1,Unknown,Married,Unknown,Blue,43,4,4,6,9899.84354789946,1414,8485.84354789946,1.2273283186434956,7373,90,0.43528718468101646,0.19536429658397642
577,44,F,2,Post-Graduate,Single,Less than $40K,Blue,27,6,5,6,12645.742883340245,1837,10808.742883340245,1.4203684339060825,850,18,1.1414719234775783,0.4458348369470257
578,40,F,3,High School,Married,$80K - $120K,Blue,45,5,0,6,1438.3,59,1379.3,0.0,1200,21,1.389522114533631,0.21162946582811182
579,59,M,1,Graduate,Unknown,Less than $40K,Silver,43,2,5,4,1438.3,122,1316.3,1.635308661669317,5530,67,0.8178709239302487,0.19986943440466556
580,52,F,3,Uneducated,Single,Less than $40K,Blue,40,5,1,2,9602.434766380116,0,9602.434766380116,0.6273731808334534,5021,89,0.9488015420644562,0.0
581,51,F,0,High School,Single,Less than $40K,Blue,50,4,2,0,1438.3,141,1297.3,1.3870855245034628,8323,92,0.04445033515642349,0.21940500068538166
582,37,M,5,Graduate,Married,$40K - $60K,Blue,38,5,2,2,1438.3,1595,3.0,2.512537211845685,3955,64,0.0,0.34439486253483353
583,40,F,5,Post-Graduate,Married,Less than $40K,Blue,42,3,1,1,9864.984031985323,674,9190.984031985323,0.7388990931681084,3359,42,0.1903439399497155,0.10945150675290646
584,47,F,3,Unknown,Divorced,$60K - $80K,Blue,43,3,4,3,10436.468102586701,0,10436.468102586701,0.0,1309,13,0.0,0.5575128350080183
585,51,M,5,High School,Married,$80K - $120K,Blue,53,6,2,0,1438.3,1550,3.0,1.350171461579898,4828,61,0.0,0.0
586,34,M,1,Graduate,Single,Less than $40K,Blue,35,6,6,2,8156.145276845391,0,8156.145276845391,1.7043601807330018,5908,76,1.2476374403634063,0.0
587,41,M,1,College,Single,$80K - $120K,Blue,43,3,2,0,1438.3,0,1438.3,0.0,1635,25,2.7220103679495353,0.33361626748878387
588,31,F,0,Graduate,Married,$40K - $60K,Silver,39,2,0,4,1438.3,0,1438.3,1.1043999758384895,1421,18,0.0,0.416443464222354
589,40,M,1,College,Married,Less than $40K,Blue,53,4,5,3,23185.454309892673,1087,22098.454309892673,0.0,2981,47,0.8138706216007523,0.999
590,51,F,3,High School,Single,Unknown,Blue,23,5,1,4,13517.584457748031,267,13250.584457748031,1.316250160746642,782,10,1.911940958754573,0.6266341576456266
591,50,F,5,High School,Single,Less than $40K,Silver,24,2,3,6,1438.3,1047,391.29999999999995,1.1790377856267782,1557,26,0.9067734799151468,0.6975474212457806
592,45,F,1,College,Married,Less than $40K,Silver,48,5,3,1,15980.207090498086,375,15605.207090498086,2.4243737857584273,9729,108,0.7155938793053409,0.4027392810099121
593,41,M,2,High School,Divorced,Less than $40K,Blue,45,4,3,2,1438.3,634,804.3,0.08853039003803509,5268,63,0.0,0.31660346740546674
594,42,M,0,Graduate,Married,$40K - $60K,Blue,30,5,6,2,20159.50780047958,1150,19009.50780047958,1.463397244260912,3116,41,0.0,0.06842863812743197
595,60,F,0,High School,Single,$120K +,Blue,27,4,4,4,17766.21320932256,601,17165.21320932256,0.2420844292501348,1730,33,1.2616732213876714,0.33605906092239807
596,47,M,3,College,Divorced,$80K - $120K,Blue,44,1,5,1,6678.893416038186,1783,4895.893416038186,1.7817502266512022,5741,76,0.0,0.08699059656419182
597,33,M,2,Unknown,Unknown,$60K - $80K,Blue,48,5,2,0,1438.3,96,1342.3,0.4463589350100563,3441,45,0.6947680583955211,0.05667504362145956
598,49,F,4,High School,Single,Less than $40K,Blue,30,6,2,2,15248.270799897087,1524,13724.270799897087,0.0,5749,90,2.5086281982964707,0.0
599,48,M,3,Unknown,Married,Unknown,Blue,41,3,3,4,11081.010264436816,283,10798.010264436816,1.8626985854737328,7566,88,0.0,0.4947545950043016
600,56,M,1,Graduate,Single,Less than $40K,Blue,35,3,1,3,24375.84775167748,44,24331.84775167748,1.0844257639858532,1427,25,0.08898400384965399,0.1048926370874952
601,41,F,4,Graduate,Single,Less than $40K,Blue,56,2,6,3,21656.765904437052,469,21187.765904437052,1.4806746772240627,4464,83,0.17298168455366353,0.3097375838284234
602,46,M,1,High School,Unknown,$40K - $60K,Blue,19,6,4,2,15946.60479520434,0,15946.60479520434,0.8297232719469134,3689,50,0.0,0.0
603,50,M,1,Graduate,Single,Less than $40K,Blue,36,3,3,2,1438.3,707,731.3,1.4534076742651338,2528,37,0.5941024728840077,0.23576723745253286
604,47,F,1,Uneducated,Unknown,$40K - $60K,Blue,27,3,5,6,9258.423531218885,631,8627.423531218885,2.9171241597323574,1041,25,1.99735459018236,0.0
605,43,M,0,Unknown,Unknown,Less than $40K,Blue,41,1,1,1,21728.0944715138,0,21728.0944715138,2.219584018166453,4056,55,0.0,0.011910842482720035
606,55,M,2,High School,Married,Less than $40K,Blue,46,3,6,1,1438.3,2517,3.0,2.3805799661091402,2074,36,0.0,0.0
607,33,M,2,High School,Single,$80K - $120K,Silver,51,3,2,4,1438.3,920,518.3,1.7613754034808689,1631,45,0.12851626433669305,0.20240674090695526
608,44,M,1,Post-Graduate,Married,$40K - $60K,Blue,43,2,4,4,12019.934889259326,508,11511.934889259326,0.0,3240,43,0.1268410732210577,0.0
609,57,F,0,High School,Divorced,$120K +,Blue,43,4,1,6,1438.3,642,796.3,0.0,6031,92,1.5620965520431844,0.7275036364915816
610,46,F,2,Graduate,Married,$120K +,Blue,30,4,1,1,12770.833547841617,0,12770.833547841617,0.565916572029169,2789,65,0.0,0.21745733764074196
611,41,F,2,Unknown,Single,Unknown,Blue,41,4,3,6,1438.3,0,1438.3,1.2490229247180564,3330,44,1.4905819695767835,0.0
612,53,F,2,Graduate,Married,$60K - $80K,Blue,30,3,0,2,9797.835221921077,302,9495.835221921077,2.4393525719335525,3645,67,0.6625151865776414,0.0
613,50,F,4,Graduate,Single,Unknown,Blue,29,6,5,0,10458.091074832835,299,10159.091074832835,0.9930631892658989,3984,56,0.26524653409943016,0.14373692851553635
614,43,F,3,Unknown,Single,Less than $40K,Gold,44,2,2,1,4776.276017335448,0,4776.276017335448,0.29112750332916837,1193,16,1.6959356988897958,0.05485476672626326
615,46,M,3,Graduate,Unknown,Less than $40K,Silver,41,5,2,2,4312.096432678248,0,4312.096432678248,0.0,2561,30,0.0,0.0034982398961458903
616,43,M,2,High School,Married,Less than $40K,Gold,27,2,1,1,1438.3,787,651.3,0.03823292981892068,3819,43,1.5499575916764257,0.0
617,48,M,0,Uneducated,Single,$80K - $120K,Blue,39,2,4,4,1438.3,1106,332.29999999999995,0.5267204231737884,4845,65,0.0,0.5459267255229823
618,34,F,1,Graduate,Single,Less than $40K,Blue,40,2,3,3,1438.3,1488,3.0,0.6759197563207409,6402,67,0.5272245904788129,0.0
619,47,F,3,Unknown,Married,$80K - $120K,Blue,18,1,0,3,9931.712226128295,0,9931.712226128295,0.47243489618580414,4067,62,0.9047101265240677,0.5769219287950331
620,61,F,0,Graduate,Unknown,$40K - $60K,Blue,29,2,5,2,7174.658891757525,956,6218.658891757525,0.9410929951462867,3647,55,0.7474385539855781,0.0
621,57,M,5,College,Single,$40K - $60K,Blue,43,3,5,2,13549.620812999266,1631,11918.620812999266,0.2871404950792155,2296,56,0.37962868866389243,0.32910670920178997
622,54,M,0,Post-Graduate,Single,$40K - $60K,Blue,43,5,2,2,3739.3209154455863,2476,1263.3209154455863,2.0850293772337998,2623,77,1.7657121950662413,0.0
623,38,F,3,High School,Unknown,Less than $40K,Blue,41,2,3,4,1438.3,1498,3.0,1.2198729397683266,2939,56,1.3213376505628474,0.6056119916910371
624,52,F,2,High School,Single,Less than $40K,Blue,33,1,2,3,1438.3,0,1438.3,0.11781004262143746,4841,76,0.8364220013075281,0.2117036221021005
625,58,F,2,Graduate,Single,$40K - $60K,Blue,28,4,0,5,1438.3,1832,3.0,0.22718905099755526,1877,29,0.8689953150567498,0.3848442108495388
626,29,M,3,Graduate,Married,Less than $40K,Blue,29,6,0,5,17055.378681919785,231,16824.378681919785,1.3855714898418983,2319,34,2.1486260882563544,0.0
627,41,F,0,High School,Divorced,$120K +,Blue,45,3,3,3,17867.793741099216,1685,16182.793741099216,1.3702026068840936,2863,45,1.5641139896018192,0.2245211438623459
628,48,M,4,Graduate,Single,$60K - $80K,Blue,27,3,3,4,16710.53558014108,0,16710.53558014108,0.0,1292,22,0.5545204102262727,0.0
629,48,M,5,Unknown,Married,$40K - $60K,Blue,51,4,0,0,13691.10947148189,1,13690.10947148189,2.0726273274062423,3000,69,1.7852895116756096,0.5686825804517659
630,48,M,0,Unknown,Married,$80K - $120K,Blue,39,4,1,6,17261.34155398138,0,17261.34155398138,0.13018304047306528,8471,122,0.5520781492061985,0.6929741686629831
631,59,M,3,High School,Single,Unknown,Blue,37,4,0,1,1438.3,2084,3.0,0.9957149949616857,3252,48,0.5106265452233013,0.013591599650174868
632,46,F,2,Graduate,Single,$40K - $60K,Blue,40,5,0,1,8297.085325247692,749,7548.085325247692,0.9876061575493622,7352,81,1.3860741333261513,0.0
633,44,F,2,Graduate,Single,$60K - $80K,Blue,40,4,2,4,6069.206181278121,0,6069.206181278121,1.6398353874338272,4992,67,0.0,0.04419136148921762
634,36,M,2,Post-Graduate,Single,$80K - $120K,Blue,36,5,3,3,18092.24603531541,2375,15717.24603531541,0.8260081560612036,2592,55,0.17181503213415683,0.7628274248887521
635,50,F,2,Graduate,Single,Less than $40K,Blue,23,5,0,1,5353.625465429037,1057,4296.625465429037,0.5667071389540554,2662,37,1.0706138753235859,0.02335248290475215
636,26,M,5,High School,Divorced,$60K - $80K,Blue,36,3,0,0,29934.79489295387,1174,28760.79489295387,0.23731890153411572,6961,103,0.0,0.23176277547216906
637,55,M,1,Unknown,Married,Less than $40K,Blue,37,5,3,2,2033.7523428292907,127,1906.7523428292907,0.22401494869057725,5517,72,1.3504825270026042,0.6790807564203901
638,53,F,2,High School,Single,Less than $40K,Blue,26,6,0,3,3254.4205548826067,1276,1978.4205548826067,1.0137023382025796,2394,40,2.692216684102285,0.009557685540735106
639,44,F,0,Graduate,Married,Unknown,Blue,39,3,5,6,18072.59741415218,1171,16901.59741415218,0.0,4957,83,0.0,0.0
640,51,F,5,High School,Married,$80K - $120K,Blue,36,3,3,4,11490.365225077572,1886,9604.365225077572,1.9241054480851694,5634,65,0.0,0.43377127779284497
641,48,F,2,Graduate,Single,Less than $40K,Blue,29,5,5,6,9030.475936021161,0,9030.475936021161,0.0,3703,66,0.9198977326935203,0.0
642,35,M,1,Unknown,Unknown,Less than $40K,Blue,40,3,1,5,8017.38223614945,54,7963.38223614945,0.17140693084100855,3323,44,0.5334103118427277,0.27194759954414494
643,53,M,1,Graduate,Married,$60K - $80K,Blue,46,4,0,3,24331.084891113765,1704,22627.084891113765,1.7549926814815122,3208,61,0.0,0.0
644,58,F,1,Uneducated,Single,$80K - $120K,Blue,45,6,0,4,16393.836678445634,0,16393.836678445634,0.0,3737,60,0.18711392502730068,0.1633114697105376
645,36,M,2,Graduate,Single,Less than $40K,Blue,42,3,2,3,7266.58665411747,1120,6146.58665411747,0.0,2569,42,2.0036663951979183,0.29016374315889726
646,56,M,2,Graduate,Married,$80K - $120K,Blue,53,2,2,5,8507.748381978925,1274,7233.748381978925,1.2856126133152839,1413,28,0.0,0.0
647,36,F,0,Graduate,Married,Less than $40K,Blue,43,5,6,1,11410.185309065359,2517,8893.185309065359,0.39774941446878004,4546,63,0.0,0.0
648,52,M,3,Unknown,Married,$40K - $60K,Blue,40,1,4,3,11803.336711218206,118,11685.336711218206,0.3948966943197036,5930,85,1.3057516378272411,0.5005961445560936
649,40,F,0,College,Single,Less than $40K,Blue,36,6,2,2,21966.65422719934,54,21912.65422719934,0.8074847185227626,1944,40,0.04684405242914713,0.03643841983744345
650,42,F,3,Unknown,Married,$40K - $60K,Blue,26,2,2,3,10264.643972334507,0,10264.643972334507,0.007981433001910232,8062,115,1.1478160531203538,0.47558646077138084
651,40,F,0,Doctorate,Single,Less than $40K,Blue,40,6,0,2,6724.656425035306,1858,4866.656425035306,0.8683344698746871,4654,53,0.4592179504774192,0.2129065073829245
652,32,M,4,College,Married,Unknown,Blue,44,4,5,3,1438.3,2343,3.0,2.2609544966295707,4077,65,1.5319329258654735,0.0
653,40,M,3,Post-Graduate,Married,Less than $40K,Blue,31,4,0,5,6164.642628848187,846,5318.642628848187,0.5825755914496762,6246,69,0.20825391908716684,0.23127836072999225
654,57,F,0,Unknown,Unknown,$60K - $80K,Silver,33,5,1,0,11027.035273269932,1313,9714.035273269932,1.4921703877464738,1629,39,0.0,0.25699974272852405
655,39,M,0,College,Married,Less than $40K,Blue,40,4,6,0,1438.3,1510,3.0,0.0,1881,23,0.4194223861392814,0.40880875061550837
656,44,M,3,Unknown,Married,Less than $40K,Blue,40,2,1,2,1438.3,852,586.3,0.0,1718,53,0.0,0.25087396937157147
657,43,F,2,High School,Divorced,$120K +,Blue,32,2,1,4,1438.3,56,1382.3,0.0,5934,62,2.107503474386771,0.0
658,48,M,2,Graduate,Unknown,Unknown,Blue,39,5,4,5,1438.3,2305,3.0,1.7231139812589729,1180,27,0.24388484256253157,0.0
659,55,F,5,Unknown,Unknown,Less than $40K,Blue,41,3,6,6,4190.914484977004,2081,2109.9144849770037,1.0816188408788534,4755,74,0.29106985705802163,0.5532700229689786
660,47,F,2,Unknown,Single,Less than $40K,Blue,37,3,6,3,1438.3,387,1051.3,0.17129885998133532,2976,61,0.0,0.2586406033039418
661,46,M,2,Unknown,Single,$60K - $80K,Blue,42,5,4,3,15306.509204909526,759,14547.509204909526,1.188323721303178,707,10,2.6330231132788757,0.0
662,49,M,3,High School,Married,$80K - $120K,Blue,46,4,5,2,13091.486365652925,0,13091.486365652925,0.5695419570229954,2832,30,0.5626175589830802,0.0
663,57,F,1,Graduate,Married,Less than $40K,Blue,34,5,0,2,25741.057644610588,1624,24117.057644610588,1.0795963305210603,6181,95,1.9523680313829763,0.5251506987669247
664,58,F,3,Graduate,Married,$120K +,Blue,14,3,3,5,1438.3,104,1334.3,0.385427428739058,1590,40,0.0,0.18121106769950948
665,40,M,5,Graduate,Single,$40K - $60K,Blue,32,3,5,6,30161.675032405263,428,29733.675032405263,0.8983016637193592,5008,73,1.3516615797094218,0.0
666,46,F,1,High School,Single,$60K - $80K,Blue,36,5,4,4,7469.710615414343,2517,4952.710615414343,0.0,4224,66,0.0,0.0
667,39,M,1,Uneducated,Single,$40K - $60K,Blue,13,5,3,0,9310.85987333745,716,8594.85987333745,0.08978772077209729,851,13,3.2920038002454244,0.2701555194609045
668,68,F,1,Post-Graduate,Married,Less than $40K,Blue,44,1,3,3,6678.304060295888,0,6678.304060295888,2.0193406042795297,2706,37,1.1048559979467345,0.0
669,55,F,5,High School,Married,$80K - $120K,Blue,39,3,3,3,4297.456272664417,1895,2402.456272664417,0.04384494813624784,949,10,0.475380038534157,0.21005633663162307
670,63,F,1,Graduate,Divorced,Unknown,Blue,42,4,4,2,17567.117611268204,1529,16038.117611268204,1.1017562415426783,3337,51,0.012584444721210453,0.999
671,54,F,3,High School,Unknown,$120K +,Blue,36,5,4,3,22569.59787064114,140,22429.59787064114,0.0,5690,100,1.3681279645772029,0.33804570016040325
672,53,M,0,High School,Married,$80K - $120K,Silver,32,4,2,1,27660.593815553388,0,27660.593815553388,2.352541803842935,3667,51,0.1254585714957006,0.37397775721962123
673,39,F,2,High School,Married,Unknown,Blue,23,1,2,6,9998.423514093842,2066,7932.423514093842,0.6766174201410139,5055,66,0.15443229971676975,0.743848577103347
674,40,F,3,Uneducated,Single,Unknown,Blue,27,3,5,4,10299.434678608766,551,9748.434678608766,0.4163531861774107,1666,32,1.8104291685538811,0.06930149802225037
675,50,M,0,Unknown,Married,$60K - $80K,Blue,39,2,2,0,13533.629747108691,540,12993.629747108691,1.1380228217853918,5288,80,1.1426567289217622,0.7039000829434036
676,37,M,1,High School,Single,$40K - $60K,Blue,29,2,0,2,7095.30492506422,165,6930.30492506422,2.1202279249548606,1119,24,0.3702812224297445,0.0
677,44,M,3,Doctorate,Single,$80K - $120K,Blue,36,3,2,6,18690.69971942188,0,18690.69971942188,1.722914461158524,7378,111,0.112970784182232,0.0
678,48,M,1,Uneducated,Single,Unknown,Blue,28,2,3,6,19749.09472736899,814,18935.09472736899,0.8649624955770809,1273,13,0.9744400835313198,0.0
679,40,F,2,Uneducated,Unknown,$60K - $80K,Blue,24,3,4,2,17752.090710666685,974,16778.090710666685,0.40848799317965306,2791,45,1.8592669415147074,0.20050586297018455
680,34,F,4,Uneducated,Married,$60K - $80K,Blue,41,2,1,4,7394.278351368534,344,7050.278351368534,0.8209348497654217,1702,28,2.079373495893155,0.0
681,49,F,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,4,0,19569.678972594185,0,19569.678972594185,0.0,4181,61,0.0,0.0
682,45,M,5,Graduate,Married,Less than $40K,Blue,35,4,2,2,1438.3,0,1438.3,1.5554739076075217,2574,59,0.0,0.0
683,51,F,5,High School,Single,Unknown,Blue,26,3,4,3,7168.823699581771,309,6859.823699581771,0.0,6204,101,2.3760926749728872,0.2888072168774166
684,31,M,5,College,Single,Less than $40K,Blue,34,3,4,4,22437.32118661444,793,21644.32118661444,0.38882423944673766,1052,22,0.0,0.19334323158051983
685,29,F,4,Graduate,Single,Less than $40K,Blue,43,4,3,2,1438.3,1361,77.29999999999995,1.0949019730844558,2142,50,0.0,0.3427193823162391
686,53,M,3,Uneducated,Married,$120K +,Gold,40,5,2,5,6359.556793028839,973,5386.556793028839,0.0,4282,51,1.115230973593337,0.21069913683893893
687,26,M,3,Unknown,Married,$80K - $120K,Blue,38,4,2,5,18013.04010912779,1831,16182.040109127789,1.0399490297643785,8379,100,0.282313340189178,0.023199459697431396
688,26,F,2,Uneducated,Married,$120K +,Blue,44,4,2,6,6845.725115498954,285,6560.725115498954,0.3531170852052182,7711,113,0.7185864156280007,0.5089096407899547
689,40,M,0,High School,Married,$40K - $60K,Gold,25,4,4,1,26555.148103793177,123,26432.148103793177,2.2781298539522155,781,11,0.880980121200528,0.0
690,46,F,0,Graduate,Single,$120K +,Blue,30,3,4,6,1438.3,0,1438.3,0.38044167015068203,2899,115,0.5567597466528541,0.18278246356142083
691,40,M,3,Unknown,Married,Unknown,Blue,38,5,5,6,8849.990971283274,1055,7794.990971283274,0.0,4671,63,1.8182565838002396,0.34180960999614873
692,49,F,1,College,Married,$80K - $120K,Blue,33,2,1,4,14066.119335626394,866,13200.119335626394,0.0,4036,50,0.9477472434266845,0.08126267995514394
693,50,F,4,Unknown,Single,$80K - $120K,Blue,51,3,0,6,15784.586422390594,0,15784.586422390594,0.9456559118528475,4015,59,0.6892789825410393,0.19962103419631355
694,50,M,1,Uneducated,Married,Less than $40K,Blue,29,4,5,2,16084.390557250492,341,15743.390557250492,0.7846754204198128,3594,56,0.0,0.6303120569387146
695,55,F,0,High School,Married,$80K - $120K,Blue,43,2,1,5,11530.356914789252,1738,9792.356914789252,0.48829602079025203,2970,58,0.0,0.0
696,57,F,5,Graduate,Single,$120K +,Blue,39,4,0,2,3950.0717991565625,0,3950.0717991565625,0.0,5480,76,0.0,0.5411487066859184
697,59,M,1,Graduate,Single,$80K - $120K,Blue,32,4,2,4,1914.2510988615277,438,1476.2510988615277,0.0,3278,58,0.8762169938040836,0.10949449742127237
698,44,F,0,Graduate,Single,$80K - $120K,Blue,28,6,3,2,18314.93721304215,1180,17134.93721304215,0.0,6367,86,0.0,0.0927898137875744
699,49,M,0,Post-Graduate,Married,$60K - $80K,Blue,29,6,5,6,12444.81061378666,270,12174.81061378666,0.304337725707714,3855,85,0.0,0.0011540688852730852
700,39,F,5,Unknown,Married,Less than $40K,Blue,56,3,6,0,9897.430815383483,119,9778.430815383483,0.29102601653839266,3753,50,0.9085209982401172,0.8548048448933109
